Country,ISO2,ISO3,OMNIARegion,ZijieRegion,Metric,Unit,SecondaryProduction2019_kt,RegionShare2019,AllocationMethod2019,SecondaryEstimate2024Country,SecondaryEstimate2024_kt,RegionShare2024,AllocationMethod2024,Trend2019_2024Slope_kt_per_year,Trend2025Unclipped_kt,AlignmentFactor_vs_old_2025,BoundaryAlignmentMethod,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Papua New Guinea,PG,PNG,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,AS,ASM,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,TO,TON,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,VU,VUT,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,NU,NIU,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WS,WSM,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wallis and Futuna Islands,WF,WLF,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),FM,FSM,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,NR,NRU,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,TV,TUV,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,MP,MNP,ASE,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CN,CHN,CHN,China,Secondary aluminium ingot production,kt,10610.0,1.0,OMNIA 2019 region total allocated using INF_Data secondary-country weights,China,15840.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,2057.9727427157222,22957.83645629433,1.106248719896784,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,10610.0,12667.972742715723,14725.945485431446,16783.918228147166,18841.890970862893,20899.86371357861,22957.83645629433,24331.207518324496,26250.143889284984,28234.864598573793,30251.799990441166,32280.386873844545,34279.78851142023,36204.51543470731,38020.842210126175,39712.782157254514,41280.92051641766,42737.21557756754,44092.81935087256,45355.592343823606,46523.9419506091,47580.33664380404,48507.27831526565,49293.19568782111,49931.90710082763,50430.00065504908,50799.14167667338,51056.07668311152,51224.880765470814,51334.21376979968,51403.580412495445,51446.71747804179
"China, Hong Kong Special Administrative Region",HK,HKG,CHN,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao Special Administrative Region",MO,MAC,CHN,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,ID,IDN,IDN,Other Asia,Secondary aluminium ingot production,kt,40.0,0.010752688172043,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,Indonesia,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,51.72160497759833,350.32962986559,1.0846028096384492,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,40.0,91.72160497759832,143.44320995519666,195.16481493279497,246.88641991039333,298.60802488799163,350.32962986559,380.75659673291887,415.95275491441447,453.2054069062809,492.7318270396969,534.6146798175998,578.9271647647575,625.5535291473694,674.2798058774755,724.9381333112071,777.3884099589054,831.5644869093371,887.5227597228992,945.3774676835114,1005.3700450693614,1067.8072925909912,1132.8934415288522,1200.8642551667733,1271.7805257709317,1345.5443539035443,1422.0879711426194,1501.2443476252079,1582.7286304751844,1666.2335526226266,1751.5943060393017,1838.7129436439704
Philippines,PH,PHL,IDN,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viet Nam,VN,VNM,IDN,Other Asia,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,Vietnam,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,59.721604977598325,358.32962986558994,1.1093704048899173,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,59.72160497759833,119.44320995519666,179.16481493279497,238.88641991039333,298.60802488799163,358.32962986558994,389.45141588090814,425.4513007285153,463.5546407311254,503.9836718175134,546.8229461871379,592.1473349224885,639.8384420024395,689.6774142644377,741.4925568371723,795.1405689243268,850.5537910621916,907.7899066396681,966.9657636674102,1028.3283097289639,1092.1913515243032,1158.7637840851128,1228.2867544998155,1300.8224432646673,1376.2707153459328,1454.5622547865855,1535.5262174904815,1618.871245784827,1704.2830559606548,1791.5930764935467,1880.7011236183428
India,IN,IND,IND,Other Asia,Secondary aluminium ingot production,kt,1390.0,0.3736559139784946,OMNIA 2019 region total allocated using INF_Data secondary-country weights,India,1700.0,0.3563194298889122,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,60.4224282063905,1752.534569238343,0.9574867693037078,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1390.0,1450.4224282063906,1510.844856412781,1571.2672846191715,1631.689712825562,1692.1121410319524,1752.534569238343,1904.7463912658498,2080.8162370882474,2267.1737553963612,2464.905867603448,2674.4261053856667,2896.1006515796125,3129.3504496334676,3373.1051227182074,3626.5249378833473,3888.9090331894536,4159.926496707386,4439.859448933732,4729.279375341505,5029.3940582096,5341.738277371792,5667.333705985581,6007.35975700906,6362.120545592464,6731.1263268372795,7114.038087162818,7510.0202546278,7917.647844103941,8335.383742780557,8762.403493511745,9198.217113061159
Bangladesh,BD,BGD,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,NP,NPL,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,LK,LKA,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,PK,PAK,ASO,Other Asia,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,BT,BTN,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,MV,MDV,ASO,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JP,JPN,JPN,Japan,Secondary aluminium ingot production,kt,1320.0,1.0,OMNIA 2019 region total allocated using INF_Data secondary-country weights,Japan,695.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,134.4797756674737,2126.8786540048427,0.8139611507433755,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1320.0,1454.479775667474,1588.9595513349475,1723.4393270024214,1857.919102669895,1992.3988783373688,2126.8786540048427,1952.8260613815642,1798.6909121871345,1662.863203775751,1543.089798253947,1437.0838171095406,1343.6632757961133,1262.9895559400516,1194.901817247426,1138.7140873582396,1094.3267707737332,1063.308580135457,1044.69358845063,1037.709304852895,1040.8084040132449,1051.8282528210318,1068.636167825842,1091.2935465223052,1117.1412640286192,1141.649795414469,1162.890829753891,1179.7184465147102,1191.291727296253,1196.068092730615,1192.9682705087612,1182.504838325373
"Taiwan, Province of China",TW,TWN,SKT,Other Asia,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,Taiwan,350.0,0.0733598826241878,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,69.67520580719803,418.05123484318824,1.1093704048899173,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,69.67520580719804,139.35041161439608,209.0256174215941,278.70082322879216,348.3760290359902,418.05123484318824,454.35998519439283,496.3598508499345,540.8137475196463,587.9809504537657,637.9601038849942,690.83855740957,746.4781823361794,804.6236499751773,865.0746496433677,927.6639970783812,992.3127562392235,1059.088224412946,1128.126724278645,1199.7163613504579,1274.2232434450202,1351.8910814326314,1433.001213583118,1517.6261838087785,1605.649167903588,1696.9892972510165,1791.447253738895,1888.6831200822978,1988.3302319540971,2090.1919225758043,2194.1513108880663
Republic of Korea,KR,KOR,SKT,Other Asia,Secondary aluminium ingot production,kt,2000.0,0.5376344086021505,OMNIA 2019 region total allocated using INF_Data secondary-country weights,Republic of Korea,900.0,0.1886396981764829,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-220.83518506720503,674.9888895967698,0.6965771506987809,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,2000.0,1779.164814932795,1558.32962986559,1337.4944447983848,1116.65925973118,895.8240746639748,674.9888895967698,733.6132902432573,801.4266114805012,873.202230951147,949.3587765617084,1030.0555200845104,1115.4334968809098,1205.2696832538081,1299.1518234451985,1396.7564942132494,1497.8137585019033,1602.1961655438402,1710.0123740805573,1821.4824918072873,1937.0716962067538,2057.3711079073087,2182.7742244423052,2313.735296847319,2450.3714551072135,2592.4940739183653,2739.9725821614334,2892.4851592077584,3049.4829718723536,3210.374000980545,3374.8407067683806,3542.6943721363937
Australia,AU,AUS,ANZ,Other main producer,Secondary aluminium ingot production,kt,719.2087454450807,0.5611036980776043,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,Australia,5.0,0.0080385852090032,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-140.88256520452038,-126.08664578204161,0.0,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,719.2087454450807,578.3261802405602,437.4436150360399,296.56104983151954,155.67848462699908,14.795919422478732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZ,NZL,ANZ,Other main producer,Secondary aluminium ingot production,kt,160.79125455491933,0.1254442025638465,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,New Zealand,20.0,0.0321543408360128,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-20.32151537300087,38.86216231691408,0.5760646798465283,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,160.79125455491933,140.46973918191844,120.14822380891758,99.82670843591669,79.50519306291581,59.18367768991493,38.86216231691408,44.62465132974083,45.563094726766906,46.504172937710024,47.32582360622336,48.121926589722285,48.92487438713119,49.77707747698209,50.72435418030898,51.78207638302522,52.95600706072231,54.236320930940316,55.59323980972821,56.99837260719785,58.44341682684933,59.92720704529749,61.454050937435646,63.031410522858216,64.6515115519935,66.31244337871684,68.01785028790576,69.76331631336609,71.54341032817564,73.34438358417127,75.16103663383424,76.99992702054053
United States of America,US,USA,USA,North America,Secondary aluminium ingot production,kt,3870.0,0.6935483870967742,OMNIA 2019 region total allocated using INF_Data secondary-country weights,United States,3600.0,0.8888888888888888,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,453.2150609665923,6589.290365799554,1.0545385062208659,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,3870.0,4323.215060966592,4776.430121933185,5229.645182899777,5682.860243866369,6136.075304832962,6589.290365799554,6562.134948875236,6645.666765899104,6737.972131277944,6841.422244970348,6951.001423383363,7065.9799780227595,7188.704205704746,7317.15566133861,7450.781023009878,7590.323550023646,7733.918565062786,7880.730351187284,8031.973388292451,8185.492892322798,8337.74984839965,8488.90486596728,8640.125806242815,8790.82062228942,8937.504477766544,8946.640707185947,8948.33702563645,8950.032022531685,8952.384792384755,8946.634720465036,8945.73307168047
Canada,CA,CAN,CAN,North America,Secondary aluminium ingot production,kt,1710.0,0.3064516129032258,OMNIA 2019 region total allocated using INF_Data secondary-country weights,Canada,450.0,0.1111111111111111,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-188.59811737917593,578.4112957249442,0.740543457536396,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1710.0,1521.401882620824,1332.803765241648,1144.2056478624722,955.6075304832962,767.0094131041202,578.4112957249442,576.027579267301,583.3600451075998,591.4626575327939,600.5435616942325,610.1624783076691,620.2553549419627,631.0281507378219,642.3036855475438,654.0333884890249,666.2825032461606,678.8873474854618,691.7745615443099,705.0507530922538,718.5267740771734,731.8919679536859,745.1604331013758,758.434684978255,771.6627533998494,784.5387376407045,785.3407205558823,785.4896242615091,785.6384119603348,785.8449393075467,785.3401950384432,785.2610478446153
Argentina,AR,ARG,LAM,South America,Secondary aluminium ingot production,kt,255.2183908045977,0.1772349936143039,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,Argentina,100.0,0.0566572237960339,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-28.508836508126457,84.16537175583899,0.7216491150186144,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,255.2183908045977,226.70955429647125,198.2007177883448,169.69188128021835,141.1830447720919,112.67420826396544,84.16537175583899,87.70468891127634,91.57806957091249,95.31773299850066,98.96450267938957,102.57462986149922,106.19578048119268,109.84440006488178,113.5235379068324,117.21778318610397,120.91279802399207,124.57720997458179,128.1876311599941,131.75394090673578,135.29951009581924,138.846498551954,142.42272433783194,146.04494205238385,149.72298161982874,153.45929505154137,157.2369363851066,161.03619789776764,164.83219030191603,168.6063188733339,172.3331353162598,175.99484112369436
Venezuela (Bolivarian Republic of),VE,VEN,LAM,South America,Secondary aluminium ingot production,kt,4.781609195402298,0.0033205619412515,OMNIA 2019 region total allocated using OMNIA primary-production shares; no secondary-country weights available,Venezuela,15.0,0.0084985835694051,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,2.4239044088385047,19.325035648433328,1.104642331516234,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,4.781609195402298,7.205513604240803,9.629418013079308,12.053322421917812,14.477226830756315,16.90113123959482,19.325035648433328,20.13769088624725,21.027049749231512,21.885706077168066,22.723033265471194,23.551947045975076,24.383391895015,25.221143835645762,26.065903009970484,26.914130971501788,27.762535629783642,28.603913622874707,29.432894908864355,30.251747859327995,31.065838613561148,31.880255242744877,32.70138499429431,33.53307485676137,34.3775818585651,35.235469000928475,36.1028453567286,36.9751858768048,37.846775783686674,38.71334558148907,39.569052140044306,40.409808781243825
Colombia,CO,COL,LAM,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,PE,PER,LAM,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,TT,TTO,LAM,Rest of World,Secondary aluminium ingot production,kt,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
