Country,ISO2,ISO3,OMNIARegion,ZijieRegion,Metric,Unit,Scrap2019_kt,ShareWeight2019,RegionShare2019,AllocationMethod2019,SecondaryEstimate2024Country,SecondaryEstimate2024_kt,RegionShare2024,AllocationMethod2024,Trend2019_2024Slope_kt_per_year,Trend2025Unclipped_kt,AlignmentFactor_vs_old_2025,BoundaryAlignmentMethod,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Papua New Guinea,PG,PNG,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,AS,ASM,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,TO,TON,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,VU,VUT,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,NU,NIU,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WS,WSM,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wallis and Futuna Islands,WF,WLF,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),FM,FSM,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,NR,NRU,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,TV,TUV,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,MP,MNP,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CN,CHN,CHN,China,Aluminium scrap,kt,12867.456017550345,10610.0,1.0,Scrap allocated using OMNIA-controlled 2019 secondary country share,China,15840.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,1795.5341709028971,23640.661042967724,1.0211095543355446,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,12867.456017550345,14662.99018845324,16458.52435935614,18254.058530259037,20049.59270116193,21845.12687206483,23640.661042967724,25505.13588560485,27433.528034573144,29393.220577937118,31364.23393067071,33306.890347006934,35176.991399716106,36941.768820179335,38585.68964757739,40109.32251247041,41524.28631536691,42841.4165601004,44068.35066429916,45203.54122205913,46229.95427001835,47130.58831562099,47894.20048728861,48514.78456671788,48998.74167711481,49357.40606985826,49607.04897774528,49771.06221427372,49877.29222748622,49944.69016844021,49986.602956541705,50016.60232113377
"China, Hong Kong Special Administrative Region",HK,HKG,CHN,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao Special Administrative Region",MO,MAC,CHN,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,ID,IDN,IDN,Other Asia,Aluminium scrap,kt,26.52612173775761,40.0,0.010752688172043,Scrap allocated using OMNIA-controlled 2019 secondary country share,Indonesia,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,62.69534289427434,402.6981791034036,1.0897492025812454,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,26.52612173775761,89.22146463203195,151.9168075263063,214.61215042058063,277.307493314855,340.00283620912927,402.6981791034036,439.92256059209933,479.3219439583192,521.1261242424698,565.4225295944391,612.2885777545563,661.601845590754,713.1360358899341,766.7136137678484,822.1864042085973,879.4844463859413,938.6673857260563,999.856044696659,1063.3057705327894,1129.3410437255095,1198.17786464214,1270.0655827251114,1345.068493472133,1423.0830558660068,1504.037596243373,1587.755459433334,1673.9353775510742,1762.2523768715996,1852.5321520947762,1944.6711118144362,2038.5570195585653
Philippines,PH,PHL,IDN,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viet Nam,VN,VNM,IDN,Other Asia,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,Vietnam,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,68.00056724182585,408.00340345095515,1.1041057711039313,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,68.00056724182586,136.00113448365173,204.00170172547757,272.00226896730345,340.00283620912927,408.00340345095515,445.7181862010523,485.63662472758693,527.9915414356436,572.8715162706077,620.3549868892176,670.3179173331888,722.531029105804,776.8144484436266,833.0180482441997,891.0709460037145,951.0335729288241,1013.028343225998,1077.3139681245498,1144.2192028848121,1213.9628935050705,1286.797674405939,1362.7886881265529,1441.8310295801612,1523.8520808605838,1608.6728595072505,1695.9881286734762,1785.4686333670359,1876.9377719557779,1970.2905883001465,2065.413367302957
India,IN,IND,IND,Other Asia,Aluminium scrap,kt,921.7827303870768,1390.0,0.3736559139784946,Scrap allocated using OMNIA-controlled 2019 secondary country share,India,1700.0,0.3563194298889122,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,200.98000162626448,2127.6627401446635,1.0160662258986364,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,921.7827303870768,1122.7627320133413,1323.7427336396058,1524.72273526587,1725.702736892135,1926.6827385183992,2127.6627401446635,2324.3383985615137,2532.5057167242717,2753.378820672522,2987.419638536586,3235.037208276086,3495.584705171796,3767.866484014742,4050.9445361972575,4344.035976479951,4646.771165636762,4959.465241300488,5282.75657105279,5617.994286392109,5966.8927855615,6330.593310208565,6710.413302391562,7106.692468476037,7518.883747720721,7946.6084510952305,8388.933217972486,8844.266294312896,9310.890675863458,9787.885417579599,10274.70319248906,10770.750997265823
Bangladesh,BD,BGD,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,NP,NPL,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,LK,LKA,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,PK,PAK,ASO,Other Asia,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,BT,BTN,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,MV,MDV,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JP,JPN,JPN,Japan,Aluminium scrap,kt,1965.726345328852,1320.0,1.0,Scrap allocated using OMNIA-controlled 2019 secondary country share,Japan,695.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-9.672144734988615,1907.6934769189204,0.8857495894780288,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1965.726345328852,1956.0542005938632,1946.3820558588748,1936.709911123886,1927.0377663888976,1917.365621653909,1907.6934769189204,1839.690265431875,1780.3141400424406,1728.98813183656,1684.8267560167385,1646.9032228889068,1614.7336195846417,1588.432528843979,1568.0752422878388,1553.5500457060878,1544.9297390870977,1542.8966066464377,1547.0865157772248,1557.0701346832514,1571.9956090455682,1590.6599250777779,1611.7934769738613,1634.9957972348607,1658.8879510553759,1681.3403717476037,1701.2134138579888,1717.7632006243746,1730.4784903750021,1738.6608474256332,1741.8279749449966,1740.1638560906692
"Taiwan, Province of China",TW,TWN,SKT,Other Asia,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,Taiwan,350.0,0.0733598826241878,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,79.3339951154635,476.00397069278097,1.1041057711039313,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,79.3339951154635,158.667990230927,238.00198534639048,317.335980461854,396.6699755773175,476.00397069278097,520.0045505678943,566.5760621821847,615.9901316749175,668.3501023157088,723.7474847040871,782.0375702220535,842.9528672901047,906.2835231842311,971.8543896182329,1039.582770337667,1109.5391684169613,1181.866400430331,1256.866296145308,1334.9224033656142,1416.2900424225822,1501.2639534735954,1589.920136147645,1682.1362011768545,1777.827427670681,1876.7850027584586,1978.652816785722,2083.0467389282085,2189.7607339484075,2298.6723530168374,2409.648928520116
Republic of Korea,KR,KOR,SKT,Other Asia,Aluminium scrap,kt,1326.3060868878802,2000.0,0.5376344086021505,Scrap allocated using OMNIA-controlled 2019 secondary country share,Republic of Korea,900.0,0.1886396981764829,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-61.2595156520985,958.7489929752893,0.8648296290591654,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1326.3060868878802,1265.0465712357816,1203.7870555836832,1142.527539931585,1081.2680242794863,1020.0085086273878,958.7489929752893,1047.3732781555084,1141.1758357193735,1240.7037646482383,1346.1652150033954,1457.744503934588,1575.1501648778303,1697.8434265239152,1825.4016115419693,1957.471942952484,2093.8878571224814,2234.7913586480818,2380.4701032110415,2531.5320247856307,2688.749650689302,2852.6372373686877,3023.788439176438,3202.3563316586583,3388.094403032774,3580.8320117212093,3780.148574825926,3985.3268299003307,4195.593075329294,4410.532322817251,4629.897940614921,4853.422714689306
Australia,AU,AUS,ANZ,Other main producer,Aluminium scrap,kt,971.7951757198496,719.2087454450807,0.5611036980776043,Scrap allocated using OMNIA-controlled 2019 secondary country share,Australia,5.0,0.0080385852090032,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-190.8084321724546,-173.05541731487796,0.0,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,971.7951757198496,780.986743547395,590.1783113749404,399.3698792024859,208.5614470300312,17.753014857576638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZ,NZL,ANZ,Other main producer,Aluminium scrap,kt,217.26121444437405,160.79125455491933,0.1254442025638465,Scrap allocated using OMNIA-controlled 2019 secondary country share,New Zealand,20.0,0.0321543408360128,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-29.249831002813494,41.762228427493056,0.5121576713831107,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,217.26121444437405,188.01138344156053,158.76155243874706,129.51172143593357,100.26189043312004,71.01205943030655,41.762228427493056,42.640475906073505,43.52118918992942,44.29013554320185,45.03517295319795,45.786616120405284,46.58415512730953,47.47066930477751,48.46054451783551,49.55917407928043,50.7573629438128,52.02724303216988,53.34224438479185,54.69459706409874,56.0832104021264,57.51211576040985,58.98829651153677,60.50447708075661,62.05886937925477,63.65488393132599,65.28838803041845,66.95429892616009,68.63974977602638,70.33987464810495,72.06081045587824,73.82386249769368
United States of America,US,USA,USA,North America,Aluminium scrap,kt,4627.70895309444,3870.0,0.6935483870967742,Scrap allocated using OMNIA-controlled 2019 secondary country share,United States,3600.0,0.8888888888888888,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,336.78268877740277,6648.405085758857,1.0577181405570093,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,4627.70895309444,4964.491641871842,5301.274330649245,5638.057019426648,5974.839708204051,6311.622396981454,6648.405085758857,6733.035066923655,6826.55393927368,6931.364076119891,7042.383854397878,7158.873992649118,7283.21163364911,7413.351796502007,7548.733884959954,7690.1109297031435,7835.593739141476,7984.335609451042,8137.566986877677,8293.10475915916,8447.363385202352,8600.505585928786,8753.71457602635,8906.390525120247,9055.002782922105,9198.238281825363,9338.738720194373,9474.032218243103,9605.334167946845,9732.677445294512,9854.108974438295,9972.164345953954
Canada,CA,CAN,CAN,North America,Aluminium scrap,kt,2044.8016304370776,1710.0,0.3064516129032258,Scrap allocated using OMNIA-controlled 2019 secondary country share,Canada,450.0,0.1111111111111111,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-251.16976616287917,537.7830334598027,0.6844623488934526,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,2044.8016304370776,1793.6318642741985,1542.4620981113194,1291.2923319484405,1040.122565785561,788.9527996226817,537.7830334598027,544.6286704818218,552.1933212829389,560.6713115081778,569.6515936008349,579.0743678013864,589.1319188813353,599.658830321178,610.6097560346234,622.0456079423892,633.8135711706814,645.8451566691201,658.2398940400776,670.8211934519153,683.2990239662664,695.6865479205128,708.0794744021542,720.4292837144577,732.4503849829692,744.0365654436517,755.4015095127743,766.345269234017,776.9661564844222,787.2668305708185,797.0893090838214,806.6386934836843
Argentina,AR,ARG,LAM,South America,Aluminium scrap,kt,300.27183184829784,255.2183908045977,0.1772349936143039,Scrap allocated using OMNIA-controlled 2019 secondary country share,Argentina,100.0,0.0566572237960339,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-35.50084684881714,87.266750755395,0.6821434010334844,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,300.27183184829784,264.7709849994807,229.2701381506636,193.7692913018464,158.26844445302928,122.76759760421211,87.266750755395,91.12079036036049,94.84178042708935,98.47034059593507,102.06244123396533,105.66551026595528,109.29591110043236,112.95667780554027,116.63247651160047,120.30904093361981,123.95515527855181,127.54754845183022,131.09605044925792,134.62391545340566,138.15319263774072,141.71156116028274,145.31569195877805,148.97536587342353,152.69302267190034,156.45180100851815,160.23209156761655,164.0091293419287,167.76441245676793,171.47261968802474,175.11604140245814,178.70588541670196
Venezuela (Bolivarian Republic of),VE,VEN,LAM,South America,Aluminium scrap,kt,5.625701767649608,4.781609195402298,0.0033205619412515,Scrap allocated using OMNIA-controlled 2019 secondary country share,Venezuela,15.0,0.0084985835694051,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,2.5578875745964424,20.973027215228264,1.0929410488128493,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,5.625701767649608,8.183589342246052,10.741476916842494,13.299364491438936,15.85725206603538,18.41513964063182,20.973027215228264,21.89927778401676,22.79355223862368,23.66561279450028,24.528910944014456,25.39484515391856,26.26734808137479,27.147148911246795,28.030562417909703,28.914159950922976,29.790439343981113,30.65380779919211,31.50662778299037,32.35448802876751,33.202687667191285,34.05787889660086,34.92406828339216,35.80360648031506,36.6970798425797,37.60043604259293,38.508962326557274,39.41670686096343,40.31922304595546,41.21042537109815,42.086057637819636,42.94881344753454
Colombia,CO,COL,LAM,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,PE,PER,LAM,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,TT,TTO,LAM,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
