Country,ISO2,ISO3,OMNIARegion,ZijieRegion,Metric,Unit,Scrap2019_kt,ShareWeight2019,RegionShare2019,AllocationMethod2019,SecondaryEstimate2024Country,SecondaryEstimate2024_kt,RegionShare2024,AllocationMethod2024,Trend2019_2024Slope_kt_per_year,Trend2025Unclipped_kt,AlignmentFactor_vs_old_2025,BoundaryAlignmentMethod,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Papua New Guinea,PG,PNG,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,AS,ASM,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,TO,TON,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,VU,VUT,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,NU,NIU,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WS,WSM,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wallis and Futuna Islands,WF,WLF,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),FM,FSM,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,NR,NRU,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,TV,TUV,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,MP,MNP,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CN,CHN,CHN,China,Aluminium scrap,kt,14036.369814746986,10610.0,1.0,Scrap allocated using OMNIA-controlled 2019 secondary country share,China,15840.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,1532.7492949174605,23232.865584251747,1.017652516936826,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,14036.369814746986,15569.119109664449,17101.86840458191,18634.61769949937,20167.36699441683,21700.11628933429,23232.865584251747,24875.53034168488,26545.921070690096,28211.945025666024,29855.877273901842,31442.01502649826,32931.37422508115,34296.80901973781,35527.85838503831,36628.91958056316,37614.1019574463,38495.95254663069,39283.97817147201,39979.35998941881,40568.84766211065,41039.99485986373,41386.03290948663,41604.48912698226,41703.85576882638,41695.85002536935,41595.690036471104,41424.72668545399,41208.178270238655,40962.20018582727,40697.8732218165,40427.325818100966
"China, Hong Kong Special Administrative Region",HK,HKG,CHN,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao Special Administrative Region",MO,MAC,CHN,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,ID,IDN,IDN,Other Asia,Aluminium scrap,kt,33.23884530584242,40.0,0.010752688172043,Scrap allocated using OMNIA-controlled 2019 secondary country share,Indonesia,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,60.277081302173364,394.9013331188826,1.1030913465136651,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,33.23884530584242,93.5159266080158,153.79300791018915,214.0700892123625,274.3471705145359,334.62425181670926,394.9013331188826,424.6093194696464,455.3606310912331,487.3036354273098,520.4392559749293,554.7702169053471,590.1146193336493,626.2066690728713,662.8462588025513,699.8650289458054,737.1619047061511,774.7432682826768,812.6461934383534,851.0167970495983,890.0515593356064,929.831835027232,970.4903999578802,1011.9978008877414,1054.1931880819955,1096.9914018819525,1140.2298666198183,1183.643122042848,1226.961929624218,1270.0809320411668,1312.9583589342633,1355.5289166611287
Philippines,PH,PHL,IDN,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viet Nam,VN,VNM,IDN,Other Asia,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,Vietnam,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,66.92485036334186,401.54910218005114,1.1216607862951935,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,66.92485036334186,133.84970072668372,200.77455109002557,267.69940145336744,334.62425181670926,401.54910218005114,431.75719277450656,463.02617197744524,495.5069048500884,529.2003304356382,564.109218764049,600.0486088645697,636.748232170879,674.0046127558727,711.6465568775411,749.571288246273,787.7852964990965,826.32627949871,865.3428138530361,905.0346873292889,945.4846241838662,986.827635398559,1029.0337719177173,1071.939476262077,1115.4581551952501,1159.424496250642,1203.568570417601,1247.6166068079287,1291.4614745136876,1335.060700013214,1378.3478905109496
India,IN,IND,IND,Other Asia,Aluminium scrap,kt,1155.049874378024,1390.0,0.3736559139784946,Scrap allocated using OMNIA-controlled 2019 secondary country share,India,1700.0,0.3563194298889122,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,148.23084384999913,2044.4349374780188,1.007786427634941,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1155.049874378024,1303.280718228023,1451.511562078022,1599.742405928021,1747.9732497780203,1896.2040936280196,2044.4349374780188,2198.235495044983,2357.437428742987,2522.8088483756155,2694.354534958988,2872.088591739722,3055.069314033082,3241.920664645885,3431.606672405369,3623.2557266782574,3816.344555376318,4010.906199640971,4207.132593228636,4405.7801945810825,4607.86619708551,4813.811780515545,5024.304335694922,5239.191380908744,5457.640184560606,5679.209868469334,5903.058765749182,6127.812568010418,6352.077406444324,6575.307837990806,6797.287614248023,7017.67870494745
Bangladesh,BD,BGD,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,NP,NPL,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,LK,LKA,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,PK,PAK,ASO,Other Asia,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,BT,BTN,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,MV,MDV,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JP,JPN,JPN,Japan,Aluminium scrap,kt,1994.8846597767408,1320.0,1.0,Scrap allocated using OMNIA-controlled 2019 secondary country share,Japan,695.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-16.9934106452548,1892.924195905212,0.8849945748317448,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1994.8846597767408,1977.891249131486,1960.8978384862312,1943.9044278409765,1926.9110171957216,1909.917606550467,1892.924195905212,1818.4755667501245,1752.6783507373375,1694.943590779765,1644.374141526916,1600.0322627991638,1561.4232335408278,1528.6478713626875,1501.7613608544937,1480.6273693978242,1465.294407442918,1456.4232678290007,1453.6297808673587,1456.477030024683,1464.1186714949868,1475.372328502299,1489.0041456366291,1504.6597459541508,1521.0009200318887,1535.9438116204715,1548.407704640068,1557.7040559119969,1563.3672720391849,1564.733813419237,1561.3529850981931,1553.4374933258423
"Taiwan, Province of China",TW,TWN,SKT,Other Asia,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,Taiwan,350.0,0.0733598826241878,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,78.0789920905655,468.473952543393,1.1216607862951935,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,78.0789920905655,156.157984181131,234.23697627169648,312.315968362262,390.3949604528275,468.473952543393,503.716724903591,540.1972006403528,578.0913889917698,617.4003855082445,658.1274218913906,700.056710341998,742.8729375326922,786.3387148818515,830.2543163571313,874.4998362873184,919.0828459156126,964.0473260818284,1009.5666161618755,1055.8738018841705,1103.0653948811773,1151.2989079649856,1200.5394005706703,1250.59605563909,1301.3678477277917,1352.6619122924158,1404.163332153868,1455.5527079425838,1506.7050535993023,1557.570816682083,1608.0725389294412
Republic of Korea,KR,KOR,SKT,Other Asia,Aluminium scrap,kt,1661.9422652921207,2000.0,0.5376344086021505,Scrap allocated using OMNIA-controlled 2019 secondary country share,Republic of Korea,900.0,0.1886396981764829,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-131.6139019683986,872.2588534817289,0.8121701232697264,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1661.9422652921207,1530.3283633237222,1398.7144613553237,1267.100559386925,1135.4866574185262,1003.8727554501278,872.2588534817289,937.8779130805151,1005.8014716217309,1076.3572434113398,1149.5472682714767,1225.3775633570526,1303.4463500476936,1383.1665416122582,1464.0961406015597,1545.8632740458463,1628.2446877327327,1711.254478676315,1794.9745354783045,1879.7276013872279,1965.9476623037485,2053.8144147198987,2143.6211341617472,2235.3027642543657,2328.504019782155,2423.0367999208793,2518.542007210739,2614.4332925151666,2710.1159612382585,2805.3572999150288,2900.065046092123,2994.0949790418167
Australia,AU,AUS,ANZ,Other main producer,Aluminium scrap,kt,1029.6257710748,719.2087454450807,0.5611036980776043,Scrap allocated using OMNIA-controlled 2019 secondary country share,Australia,5.0,0.0080385852090032,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-202.4091865373941,-184.82934814956468,0.0,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1029.6257710748,827.2165845374059,624.8073980000117,422.3982114626176,219.98902492522336,17.579838387829234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZ,NZL,ANZ,Other main producer,Aluminium scrap,kt,230.1902201574872,160.79125455491933,0.1254442025638465,Scrap allocated using OMNIA-controlled 2019 secondary country share,New Zealand,20.0,0.0321543408360128,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-31.974173321234055,38.34518023008286,0.4785895338712321,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,230.1902201574872,198.21604683625316,166.24187351501908,134.26770019378503,102.29352687255098,70.31935355131694,38.34518023008286,38.79783664981844,39.23941262934287,39.56580366366812,39.86097568956465,40.15303299315092,40.47713672458113,40.87020867219735,41.34219387907115,41.89562170030095,42.52102431423515,43.193020807725055,43.88830149628023,44.60088444260894,45.329869155342884,46.07806393510929,46.850573291469814,47.639369719281525,48.4424763727326,49.26347507146938,50.09907407476977,50.94504320437399,51.78949902428722,52.62774154597946,53.46484226614038,54.319402703336586
United States of America,US,USA,USA,North America,Aluminium scrap,kt,4776.116982263704,3870.0,0.6935483870967742,Scrap allocated using OMNIA-controlled 2019 secondary country share,United States,3600.0,0.8888888888888888,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,298.48544981435094,6567.029681149809,1.0595367858106985,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,4776.116982263704,5074.602432078055,5373.087881892406,5671.573331706757,5970.058781521107,6268.544231335459,6567.029681149809,6604.2432778695165,6649.365099279599,6704.6280001885225,6764.770068091379,6828.930135168576,6899.398146286329,6974.025265696846,7052.180534658361,7134.570165024769,7219.262810445415,7305.424127942746,7394.342642271968,7483.890502820417,7570.590898690021,7654.798278107231,7737.879695776396,7819.3745023666215,7895.88167272464,7966.287998767518,8033.452103486609,8095.016287326739,8152.371010398034,8205.671196784484,8253.068516775455,8297.259900288642
Canada,CA,CAN,CAN,North America,Aluminium scrap,kt,2110.3772712328,1710.0,0.3064516129032258,Scrap allocated using OMNIA-controlled 2019 secondary country share,Canada,450.0,0.1111111111111111,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-265.3618484631736,518.2061804537583,0.6688667936449226,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,2110.3772712328,1845.0154227696264,1579.6535743064526,1314.2917258432792,1048.9298773801056,783.5680289169323,518.2061804537583,521.1427159581463,524.7032917227348,529.0641029557052,533.8099306442854,538.8728197908304,544.43347059622,550.3223178202544,556.4895723291135,562.990961501105,569.674082246232,576.4730963227662,583.489681585725,590.5559287378915,597.397481642149,604.0423099088873,610.5982882137521,617.0290665869883,623.0662691661629,628.6220523847448,633.9219909962576,638.780038258039,643.3059157729637,647.511848644575,651.2519846495587,654.7391392949945
Argentina,AR,ARG,LAM,South America,Aluminium scrap,kt,310.2579586709866,255.2183908045977,0.1772349936143039,Scrap allocated using OMNIA-controlled 2019 secondary country share,Argentina,100.0,0.0566572237960339,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-37.6157588086339,84.56340581918323,0.6673982643168693,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,310.2579586709866,272.6421998623527,235.02644105371883,197.4106822450849,159.794923436451,122.1791646278171,84.56340581918323,87.87404073403445,91.02352365860514,94.05275752598753,97.01658189692915,99.9608362562934,102.90081999096022,105.83929654554845,108.76181869937525,111.65578401933524,114.49229103356967,117.25018113578699,119.94005025749483,122.58424847301782,125.2027105752363,127.82043719897767,130.45179703696104,133.10530141015673,135.78338379394896,138.47058834009536,141.14984860721256,143.7995715266509,146.4044678446776,148.94219971200482,151.3977641174408,153.78416619371458
Venezuela (Bolivarian Republic of),VE,VEN,LAM,South America,Aluminium scrap,kt,5.8127954786133325,4.781609195402298,0.0033205619412515,Scrap allocated using OMNIA-controlled 2019 secondary country share,Venezuela,15.0,0.0084985835694051,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,2.502815843111847,20.829690537284414,1.0959586420132517,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,5.8127954786133325,8.315611321725179,10.818427164837026,13.321243007948873,15.82405885106072,18.326874694172567,20.829690537284414,21.64516739858458,22.42094923986405,23.167111287281525,23.89716164246212,24.62239150488916,25.34656942540365,26.07037609674344,26.790252873971827,27.503095520935386,28.201785016006983,28.881109563174103,29.543679156347483,30.19499907440226,30.839979663162385,31.484779088582098,32.13293665255995,32.786548866940024,33.446215146311786,34.108128400211456,34.76808481625534,35.420765581496354,36.062404641094155,36.687499727449335,37.29235529309401,37.880174767307274
Colombia,CO,COL,LAM,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,PE,PER,LAM,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,TT,TTO,LAM,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
