Country,ISO2,ISO3,OMNIARegion,ZijieRegion,Metric,Unit,Scrap2019_kt,ShareWeight2019,RegionShare2019,AllocationMethod2019,SecondaryEstimate2024Country,SecondaryEstimate2024_kt,RegionShare2024,AllocationMethod2024,Trend2019_2024Slope_kt_per_year,Trend2025Unclipped_kt,AlignmentFactor_vs_old_2025,BoundaryAlignmentMethod,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Papua New Guinea,PG,PNG,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
American Samoa,AS,ASM,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,TO,TON,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,VU,VUT,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,NU,NIU,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,WS,WSM,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wallis and Futuna Islands,WF,WLF,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Micronesia (Federated States of),FM,FSM,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nauru,NR,NRU,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,TV,TUV,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,MP,MNP,ASE,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,CN,CHN,CHN,China,Aluminium scrap,kt,14110.471051884537,10610.0,1.0,Scrap allocated using OMNIA-controlled 2019 secondary country share,China,15840.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,1517.9290474899512,23218.045336824245,1.0170251551523102,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,14110.471051884537,15628.400099374488,17146.32914686444,18664.25819435439,20182.18724184434,21700.11628933429,23218.045336824245,24857.831554334258,26522.018090927362,28174.88669913018,29792.84517976103,31332.19628618538,32744.968418076478,33996.1434787091,35070.8033260597,35973.643380967645,36723.492767614924,37340.32391153311,37841.72692318918,38236.24247277793,38516.81550751682,38676.13232668107,38711.630192914556,38624.074023986,38424.127356782985,38124.68836794298,37741.497426264184,37296.252537030305,36814.769652553055,36314.2376327508,35807.08029632646,35306.72449677568
"China, Hong Kong Special Administrative Region",HK,HKG,CHN,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China, Macao Special Administrative Region",MO,MAC,CHN,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,ID,IDN,IDN,Other Asia,Aluminium scrap,kt,33.371917828133014,40.0,0.010752688172043,Scrap allocated using OMNIA-controlled 2019 secondary country share,Indonesia,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,60.250466797715255,394.8747186144246,1.103033513948529,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,33.371917828133014,93.62238462584828,153.87285142356353,214.1233182212788,274.37378501899406,334.62425181670926,394.8747186144246,424.55937254698415,455.2499453002927,487.0544139544847,519.9065856093318,553.7110938459299,588.1604540982391,622.8485249850885,657.4386079758988,691.6464811928453,725.2848671109051,758.3032792925273,790.7059330614188,822.6253775899982,854.2622679554283,885.7202431715484,917.1720003729171,948.6425979009499,980.0349310172957,1011.3304191734154,1042.4297666147675,1073.1226145466326,1103.183470508884,1132.53798515585,1161.162907284856,1189.0005979340492
Philippines,PH,PHL,IDN,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viet Nam,VN,VNM,IDN,Other Asia,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,Vietnam,300.0,0.0628798993921609,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,66.92485036334186,401.54910218005114,1.1216775760036186,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,66.92485036334186,133.84970072668372,200.77455109002557,267.69940145336744,334.62425181670926,401.54910218005114,431.7355020006584,462.9448232196148,495.2868680033799,528.6943246239439,563.0702147282141,598.1018564816566,633.3762436843816,668.5509867472716,703.337059722398,737.544019619905,771.1205266534879,804.0708673965079,836.5298314383471,868.7014654355385,900.6911601639309,932.6745317773629,964.677062166731,996.6000052774913,1028.4244665027413,1060.04947173802,1091.261106591817,1121.8300672099126,1151.6807475542525,1180.7895034179062,1209.0977215944781
India,IN,IND,IND,Other Asia,Aluminium scrap,kt,1159.674144527622,1390.0,0.3736559139784946,Scrap allocated using OMNIA-controlled 2019 secondary country share,India,1700.0,0.3563194298889122,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,147.30598982007947,2043.510083448099,1.0073456072246127,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1159.674144527622,1306.9801343477016,1454.286124167781,1601.5921139878603,1748.89810380794,1896.2040936280196,2043.510083448099,2197.1306794885486,2355.95699054804,2520.5478071533753,2690.560575444578,2865.501766133834,3043.780120572296,3223.2938227443888,3402.3004292626656,3579.329067858296,3753.410561491712,3924.283638576384,4091.970113769198,4257.15594025384,4420.879525034223,4583.677208776981,4746.442713767227,4909.305719042244,5071.763699363983,5233.7204988214535,5394.662253482414,5553.500338783462,5709.067812162088,5860.979909462937,6009.116303744633,6153.178708502133
Bangladesh,BD,BGD,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,NP,NPL,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sri Lanka,LK,LKA,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,PK,PAK,ASO,Other Asia,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bhutan,BT,BTN,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,MV,MDV,ASO,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JP,JPN,JPN,Japan,Aluminium scrap,kt,1996.2524020417072,1320.0,1.0,Scrap allocated using OMNIA-controlled 2019 secondary country share,Japan,695.0,1.0,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-17.266959098248115,1892.6506474522187,0.8848720310690538,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1996.2524020417072,1978.9854429434592,1961.7184838452115,1944.451524746963,1927.184565648715,1909.917606550467,1892.6506474522187,1818.168626138476,1752.2775757612312,1694.3400296879383,1643.3828904363504,1598.3583766769398,1558.6248920121723,1524.1038821419338,1494.652244336627,1469.9389123445724,1449.8493906650046,1434.9416801879713,1424.812184407821,1419.1008902254875,1417.1357206504674,1417.9952311030056,1420.7725646296083,1425.4783616558025,1431.1451053023234,1436.0315232931048,1439.339189902769,1440.5742295892128,1439.3583233272777,1434.9978956670059,1426.89629871476,1415.017523168542
"Taiwan, Province of China",TW,TWN,SKT,Other Asia,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,Taiwan,350.0,0.0733598826241878,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,78.0789920905655,468.473952543393,1.121677576003619,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,78.0789920905655,156.157984181131,234.23697627169648,312.315968362262,390.3949604528275,468.473952543393,503.6914190007682,540.1022937562173,577.8346793372766,616.8100453946013,656.9152505162498,697.7854992285994,738.938950965112,779.9761512051502,820.5599030094644,860.4680228898893,899.6406144290693,938.0826786292592,975.9514700114049,1013.4850430081283,1050.806353524586,1088.1202870735901,1125.456572527853,1162.7000061570732,1199.8285442531983,1236.7243836943567,1273.1379576904533,1308.8017450782315,1343.6275388132947,1377.5877539875573,1410.614008526891
Republic of Korea,KR,KOR,SKT,Other Asia,Aluminium scrap,kt,1668.5958914066505,2000.0,0.5376344086021505,Scrap allocated using OMNIA-controlled 2019 secondary country share,Republic of Korea,900.0,0.1886396981764829,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-132.94462719130456,870.9281282588232,0.8109432084187902,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1668.5958914066505,1535.651264215346,1402.7066370240414,1269.7620098327368,1136.8173826414322,1003.8727554501278,870.9281282588232,936.400033318259,1004.0905736927368,1074.237901565375,1146.6960231412252,1221.2546000704265,1297.2354502740932,1373.7427960884816,1450.0340216731709,1525.482252689554,1599.674433409714,1672.4992119124322,1743.9658854350669,1814.3668018975911,1884.1445223011058,1953.5276308726632,2022.8970251097912,2092.3079732111296,2161.546302822687,2230.5710330419183,2299.1631590514207,2366.858717516215,2433.1603665782964,2497.9041227426205,2561.038703601196,2622.436981761981
Australia,AU,AUS,ANZ,Other main producer,Aluminium scrap,kt,1031.8683448703691,719.2087454450807,0.5611036980776043,Scrap allocated using OMNIA-controlled 2019 secondary country share,Australia,5.0,0.0080385852090032,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-202.85770129650797,-185.2778629086788,0.0,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,1031.8683448703691,829.0106435738611,626.1529422773531,423.2952409808452,220.43753968433717,17.579838387829234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,NZ,NZL,ANZ,Other main producer,Aluminium scrap,kt,230.6915853818469,160.79125455491933,0.1254442025638465,Scrap allocated using OMNIA-controlled 2019 secondary country share,New Zealand,20.0,0.0321543408360128,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-32.07444636610599,38.244907185210934,0.4773427405783165,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,230.6915853818469,198.6171390157409,166.5426926496349,134.4682462835289,102.39379991742292,70.31935355131694,38.244907185210934,38.69481070850765,39.130968825098236,39.44665906075775,39.72087146159829,39.97481562777862,40.235202062363605,40.53032833390858,40.863259521467725,41.23285875015427,41.629670601656436,42.03129080415141,42.419012581828916,42.79200548799382,43.154714449805496,43.515552632861876,43.88552519428468,44.26254146408342,44.64994807704805,45.05535251601731,45.477680388338534,45.912844757626395,46.34715321881795,46.77256950121138,47.190034941180464,47.614080680262745
United States of America,US,USA,USA,North America,Aluminium scrap,kt,4780.627987864888,3870.0,0.6935483870967742,Scrap allocated using OMNIA-controlled 2019 secondary country share,United States,3600.0,0.8888888888888888,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,297.5832486941142,6566.127480029572,1.0594014043352766,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,4780.627987864888,5078.211236559003,5375.794485253116,5673.377733947231,5970.960982641345,6268.544231335459,6566.127480029572,6603.132587538334,6647.755273270493,6701.9711509993585,6760.10883506397,6820.707598911458,6885.255993498925,6950.632648443153,7015.1412293403355,7078.445117454886,7137.716959421303,7191.472636300064,7240.649639548569,7283.07299801816,7315.49784708758,7338.756640490205,7354.912711238445,7364.396967549585,7364.867239572046,7356.393247221515,7343.078422640445,7323.796328556217,7301.0762543623605,7276.046286111076,7247.6087593446455,7218.954076628408
Canada,CA,CAN,CAN,North America,Aluminium scrap,kt,2112.3705062658805,1710.0,0.3064516129032258,Scrap allocated using OMNIA-controlled 2019 secondary country share,Canada,450.0,0.1111111111111111,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-265.76049546978965,517.8075334471429,0.6683586692798335,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,2112.3705062658805,1846.6100107960908,1580.8495153263011,1315.0890198565116,1049.328524386722,783.5680289169323,517.8075334471429,520.7257715566429,524.2447350408323,528.5202216203785,533.1049834723812,537.8838270956963,542.9741402355135,548.1297703302163,553.2169437459227,558.2091145896818,562.8833166037068,567.1225115535507,571.0006304039505,574.346154029024,576.9031910603787,578.7373891443178,580.0114635770466,580.7593959591072,580.796481805634,580.1282192580634,579.0782066752168,577.5576127470885,575.7658982831463,573.7920246168374,571.5494294742593,569.2897093235109
Argentina,AR,ARG,LAM,South America,Aluminium scrap,kt,311.00205375398355,255.2183908045977,0.1772349936143039,Scrap allocated using OMNIA-controlled 2019 secondary country share,Argentina,100.0,0.0566572237960339,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,-37.76457782523329,84.41458680258378,0.6662328216267133,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,311.00205375398355,273.23747592875026,235.47289810351697,197.70832027828368,159.9437424530504,122.1791646278171,84.41458680258378,87.71527369833855,90.8480683538358,93.84640133981655,96.75292977247838,99.59611008744312,102.36967585814232,105.0533557741211,107.61201726501055,110.01814743870705,112.23555390459919,114.24324589734935,116.05809149849692,117.71339322529552,119.24369974852665,120.69149435898863,122.0905585397602,123.46935907274727,124.84914559372965,126.23051342456091,127.6084076868214,128.96859186486788,130.29856398776292,131.57497460938635,132.7791855599536,133.91925098687372
Venezuela (Bolivarian Republic of),VE,VEN,LAM,South America,Aluminium scrap,kt,5.826736370098052,4.781609195402298,0.0033205619412515,Scrap allocated using OMNIA-controlled 2019 secondary country share,Venezuela,15.0,0.0084985835694051,Zijie 2024 regional total allocated using country shares from secondary_aluminium_production_estimates_2024.xlsx,2.5000276648149025,20.826902358987468,1.0958268746310686,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,5.826736370098052,8.326764034912955,10.826791699727858,13.32681936454276,15.826847029357664,18.326874694172567,20.826902358987468,21.641253128200375,22.414181254394816,23.153934781647063,23.871038142138975,24.572512153345688,25.256810752445315,25.91893256918274,26.550209639401427,27.143853938197623,27.690936020863333,28.186277012079902,28.63403863200151,29.04243733114248,29.41999701301586,29.777199223321972,30.122378583792337,30.462558464553926,30.80298160985643,31.143794898463188,31.48375118265636,31.819338006443864,32.14747086348774,32.46238894096049,32.75949379969468,33.0407725718677
Colombia,CO,COL,LAM,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,PE,PER,LAM,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,TT,TTO,LAM,Rest of World,Aluminium scrap,kt,0.0,0.0,0.0,No 2019 secondary producer share; assigned zero,,0.0,0.0,No 2024 secondary production estimate; assigned zero share,0.0,0.0,,Existing values retained through 2024; 2025 extrapolated using a country-level OLS linear trend fitted over 2019-2024 and floored at zero; Zijie regional growth indexed to 2025 thereafter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
